"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Freeze damage severity - 0-9 Rating|CO_350:0005001","Grain yield - g/m2|CO_350:0000260","notes"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703593","NC18-5877N","","plot","703932","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_176","6","6","176","1","22","test","","101814","BLAZE","","4","110.199485199485",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703865","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_177","6","6","177","1","23","test","","101814","BLAZE","","NA","5.70971793993377",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703882","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_178","6","6","178","1","24","test","","101814","BLAZE","","NA","3.76549646622639",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703574","LA17153SBSS-46-1","","plot","703712","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_179","6","6","179","1","25","test","","101814","BLAZE","","4","210.165366959792",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703643","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_18","2","2","18","2","11","test","","753287","Calypson","","2","278.835978835979",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703574","LA17153SBSS-46-1","","plot","703856","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_180","6","6","180","1","26","test","","","","","4","215.079365079365",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703583","NC20-4402","","plot","704003","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_181","6","6","181","1","27","test","","101814","BLAZE","","4","177.777777777778",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703583","NC20-4402","","plot","703693","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_182","6","6","182","1","28","test","","","","","4","262.846381490449",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703584","LA17153SBSS-55-1","","plot","703789","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_183","6","6","183","2","28","test","","","","","4","262.249827467219",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703584","LA17153SBSS-55-1","","plot","703763","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_184","6","6","184","2","27","test","","101814","BLAZE","","4","208.465608465608",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703570","NF12AS-107-4_4","","plot","703930","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_185","6","6","185","2","26","test","","101814","BLAZE","","4","215.77380952381",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703570","NF12AS-107-4_4","","plot","703707","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_186","6","6","186","2","25","test","","","","","4","255.879386314169",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703756","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_187","6","6","187","2","24","test","","101814,753288","BLAZE,Scala","","5","116.931216931217",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703718","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_188","6","6","188","2","23","test","","753288","Scala","","5","70.3703703703704",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703919","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_189","6","6","189","2","22","test","","101814","BLAZE","","NA","3.35345405767941",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703566","Clav 6982","","plot","703774","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_19","2","2","19","2","10","test","","","","","1","200.472345801066",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703910","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_190","6","6","190","2","21","test","","101814","BLAZE","","NA","1.8896447467876",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703606","NC20-4702","","plot","703847","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_191","6","6","191","2","20","test","","101814","BLAZE","","4","166.402116402116",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703606","NC20-4702","","plot","703742","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_192","6","6","192","2","19","test","","","","","4","262.962962962963",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703619","FLLA17088-61","","plot","703657","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_193","6","6","193","2","18","test","","101814","BLAZE","","4","161.915379306684",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703619","FLLA17088-61","","plot","703633","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_194","6","6","194","2","17","test","","","","","4","258.810868980361",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703624","LA17069SBSS-2-1","","plot","703870","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_195","6","6","195","2","16","test","","","","","4","227.638352638353",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703624","LA17069SBSS-2-1","","plot","703749","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_196","6","6","196","2","15","test","","101814","BLAZE","","4","142.75061254927",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703577","NF12AS-107-4_2-1","","plot","703711","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_197","6","6","197","3","15","test","","","","","3","221.886876816454",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703577","NF12AS-107-4_2-1","","plot","703671","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_198","6","6","198","3","16","test","","101814","BLAZE","","3","213.089802130898",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99142","HORIZON201","FL99201-D29-E1,Horizon 201,TX96M1384","plot","703864","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_199","6","6","199","3","17","test","","101814","BLAZE","","4","244.465679248288",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703618","NF01401B","","plot","703888","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_2","2","2","2","1","2","test","","101814","BLAZE","","1","180.023228803717",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703566","Clav 6982","","plot","703968","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_20","2","2","20","2","9","test","","101814","BLAZE","","3","137.491616364856",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99142","HORIZON201","FL99201-D29-E1,Horizon 201,TX96M1384","plot","703724","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_200","6","6","200","3","18","test","","","","","4","235.714285714286",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","90882","PA7617-3658","","plot","703651","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_201","6","6","201","3","19","test","","","","","3","250.793650793651",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","90882","PA7617-3658","","plot","703952","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_202","6","6","202","3","20","test","","101814","BLAZE","","3","207.634697071317",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","97826","OZARK|POGI","03C0701776,AR 102-5,Arkansas 102-5,Ozark,Ozark Oat","plot","703829","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_203","6","6","203","3","21","test","","101814","BLAZE","","3","228.773836156386",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","97826","OZARK|POGI","03C0701776,AR 102-5,Arkansas 102-5,Ozark,Ozark Oat","plot","703814","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_204","6","6","204","3","22","test","","","","","3","230.73146784487",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","86810","GERARD224","Gerard224","plot","703664","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_205","6","6","205","3","23","test","","101814","BLAZE","","4","233.068783068783",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","86810","GERARD224","Gerard224","plot","703940","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_206","6","6","206","3","24","test","","","","","4","208.223510806537",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703614","LA08039SBSBS-56-A1","","plot","703875","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_207","6","6","207","3","25","test","","","","","4","229.991057455846",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703614","LA08039SBSBS-56-A1","","plot","703861","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_208","6","6","208","3","26","test","","101814","BLAZE","","4","215.079365079365",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703601","NC20-4551","","plot","703676","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_209","6","6","209","3","27","test","","101814","BLAZE","","4","260.064810237821",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703568","NF12AS-91-4_1","","plot","703989","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_21","2","2","21","2","8","test","","101814","BLAZE","","1","169.312169312169",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703601","NC20-4551","","plot","703746","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_210","6","6","210","3","28","test","","","","","4","276.527934008249",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","91617","PA7617-3460","PI555736","plot","703628","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_211","7","7","211","4","28","test","","101814","BLAZE","","2","211.375661375661",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","91617","PA7617-3460","PI555736","plot","703922","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_212","7","7","212","4","27","test","","","","","2","243.121693121693",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703585","TX19CAS0057","","plot","703807","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_213","7","7","213","4","26","test","","","","","4","228.835978835979",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703585","TX19CAS0057","","plot","703838","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_214","7","7","214","4","25","test","","101814","BLAZE","","4","180.687830687831",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703590","NF00407","","plot","703695","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_215","7","7","215","4","24","test","","101814","BLAZE","","4","212.433862433862",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703590","NF00407","","plot","703907","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_216","7","7","216","4","23","test","","","","","4","246.296296296296",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","86810","GERARD224","Gerard224","plot","703850","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_217","7","7","217","4","22","test","","101814","BLAZE","","3","248.941798941799",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","86810","GERARD224","Gerard224","plot","703891","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_218","7","7","218","4","21","test","","","","","3","248.677248677249",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703610","NF13-4214-4_1","","plot","703700","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_219","7","7","219","4","20","test","","101814","BLAZE","","3","167.518909129647",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703568","NF12AS-91-4_1","","plot","703892","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_22","2","2","22","2","7","test","","","","","1","229.370708094112",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703610","NF13-4214-4_1","","plot","703650","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_220","7","7","220","4","19","test","","","","","3","205.494094382983",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703726","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_221","7","7","221","4","18","test","","101814","BLAZE","","NA","4.44444444444444",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703811","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_222","7","7","222","4","17","test","","101814","BLAZE","","NA","4.23280423280423",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703597","LA17089SBS-45-1-1","","plot","703928","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_223","7","7","223","4","16","test","","","","","3","280.661284121492",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703597","LA17089SBS-45-1-1","","plot","703938","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_224","7","7","224","4","15","test","","101814","BLAZE","","3","202.851762173796",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703592","LA15015SB-S50","","plot","703790","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_225","7","7","225","5","15","test","","","","","4","210.846560846561",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703592","LA15015SB-S50","","plot","703823","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_226","7","7","226","5","16","test","","101814","BLAZE","","4","210.21021021021",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703611","NF12AS-100-4_2","","plot","703979","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_227","7","7","227","5","17","test","","","","","4","251.058201058201",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703611","NF12AS-100-4_2","","plot","703988","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_228","7","7","228","5","18","test","","101814","BLAZE","","4","216.89497716895",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703793","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_229","7","7","229","5","19","test","","753284","Saturn (Barley)","","5","200.26455026455",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","100715","AURORA","03C0700770,259-11,AURO,Aurora,Aurora 183,Aurora A,Aurora B,BG-008380,BG-008381,BG-009384,BGR7898,C7-0770,GBR011 802,NRGC-01978,NRGC-01979,NRGC-01980,RL 1225,RL1225,RL 233,RL 831,Sunrise,Yellow Peruvian","plot","703658","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_23","2","2","23","2","6","test","","101814","BLAZE","","1","240.533073297578",""
